bit,information_gain,shapley,p_value_strength,dataset,trees,budget,selector
x6_b5,0.0,-3607968603.25,274877906944.0,appendicitis,5,20000,random_node
x0_b0,0.0,-6277866132.3125,274877906944.0,appendicitis,5,20000,shapley
x0_b1,0.0,-6013865051.53125,274877906944.0,appendicitis,5,20000,shapley
x0_b2,0.0,-11100835774.671877,274877906944.0,appendicitis,5,20000,shapley
x0_b3,0.0,-13624082944.609377,274877906944.0,appendicitis,5,20000,shapley
x0_b4,0.0,-8838265285.796875,274877906944.0,appendicitis,5,20000,shapley
x0_b5,0.0,-6703117904.5625,274877906944.0,appendicitis,5,20000,shapley
x1_b0,0.0,-6239447282.96875,274877906944.0,appendicitis,5,20000,shapley
x1_b1,0.0,-16211995880.078123,274877906944.0,appendicitis,5,20000,shapley
x1_b2,0.0,-3013279869.4375,274877906944.0,appendicitis,5,20000,shapley
x1_b3,0.0,-4507409312.171875,274877906944.0,appendicitis,5,20000,shapley
x1_b4,0.0,-9170636171.109377,274877906944.0,appendicitis,5,20000,shapley
x2_b0,0.0,-2248881930.53125,274877906944.0,appendicitis,5,20000,shapley
x2_b1,0.0,-4789239622.25,274877906944.0,appendicitis,5,20000,shapley
x2_b2,0.0,-5262595293.8125,274877906944.0,appendicitis,5,20000,shapley
x2_b3,0.0,-6514434363.0625,274877906944.0,appendicitis,5,20000,shapley
x2_b4,0.0,-4499959894.9375,274877906944.0,appendicitis,5,20000,shapley
x3_b0,0.0,-5175353255.75,274877906944.0,appendicitis,5,20000,shapley
x3_b1,0.0,-3720761912.046875,274877906944.0,appendicitis,5,20000,shapley
x3_b2,0.0,-11129092516.375,274877906944.0,appendicitis,5,20000,shapley
x3_b3,0.0,-6832715303.796875,274877906944.0,appendicitis,5,20000,shapley
x3_b4,0.0,-5640949032.078125,274877906944.0,appendicitis,5,20000,shapley
x4_b0,0.0,-14719972839.640623,274877906944.0,appendicitis,5,20000,shapley
x4_b1,0.0,-9229582171.390623,274877906944.0,appendicitis,5,20000,shapley
x4_b2,0.0,-8969493521.15625,274877906944.0,appendicitis,5,20000,shapley
x4_b3,0.0,-7452798753.96875,274877906944.0,appendicitis,5,20000,shapley
x4_b4,0.0,-5722849268.1875,274877906944.0,appendicitis,5,20000,shapley
x4_b5,0.0,-3816738358.15625,274877906944.0,appendicitis,5,20000,shapley
x5_b0,0.0,-8638669050.0625,274877906944.0,appendicitis,5,20000,shapley
x5_b1,0.0,-6880588205.40625,274877906944.0,appendicitis,5,20000,shapley
x5_b2,0.0,-6406870695.71875,274877906944.0,appendicitis,5,20000,shapley
x5_b3,0.0,-6879104253.375,274877906944.0,appendicitis,5,20000,shapley
x5_b4,0.0,-4574174981.8125,274877906944.0,appendicitis,5,20000,shapley
x6_b0,0.0,-10707183822.53125,274877906944.0,appendicitis,5,20000,shapley
x6_b1,0.0,-11950869098.125,274877906944.0,appendicitis,5,20000,shapley
x6_b2,0.0,-7894367895.46875,274877906944.0,appendicitis,5,20000,shapley
x6_b3,0.0,-5987197322.546875,274877906944.0,appendicitis,5,20000,shapley
x6_b4,0.0,-3924693368.3125,274877906944.0,appendicitis,5,20000,shapley
x6_b5,0.0,-3607968603.25,274877906944.0,appendicitis,5,20000,shapley
x0_b0,0.0,-60777128.75,4294967296.0,banknote,10,20000,info_gain
x0_b1,0.0,-105440818.9375,4294967296.0,banknote,10,20000,info_gain
x0_b2,0.0,-88661053.125,4294967296.0,banknote,10,20000,info_gain
x0_b3,0.0,-249491371.046875,4294967296.0,banknote,10,20000,info_gain
x0_b4,0.0,-147001882.578125,4294967296.0,banknote,10,20000,info_gain
x0_b5,0.0,-127637726.4375,4294967296.0,banknote,10,20000,info_gain
x0_b6,0.0,-68435528.203125,4294967296.0,banknote,10,20000,info_gain
x0_b7,0.0,-246726265.03125,4294967296.0,banknote,10,20000,info_gain
x1_b0,0.0,-150007015.921875,4294967296.0,banknote,10,20000,info_gain
x1_b1,0.0,-115664842.8125,4294967296.0,banknote,10,20000,info_gain
x1_b2,0.0,-43863569.421875,4294967296.0,banknote,10,20000,info_gain
x1_b3,0.0,-175869744.234375,4294967296.0,banknote,10,20000,info_gain
x1_b4,0.0,-112856630.953125,4294967296.0,banknote,10,20000,info_gain
x1_b5,0.0,-196049580.71875,4294967296.0,banknote,10,20000,info_gain
x1_b6,0.0,-185419244.84375,4294967296.0,banknote,10,20000,info_gain
x1_b7,0.0,-103994757.671875,4294967296.0,banknote,10,20000,info_gain
x2_b0,0.0,-166895826.421875,4294967296.0,banknote,10,20000,info_gain
x2_b1,0.0,-147716269.234375,4294967296.0,banknote,10,20000,info_gain
x2_b2,0.0,-162191915.828125,4294967296.0,banknote,10,20000,info_gain
x2_b3,0.0,-162436499.28125,4294967296.0,banknote,10,20000,info_gain
x2_b4,0.0,-62164335.6875,4294967296.0,banknote,10,20000,info_gain
x2_b5,0.0,-141314780.078125,4294967296.0,banknote,10,20000,info_gain
x2_b6,0.0,-135972851.09375,4294967296.0,banknote,10,20000,info_gain
x2_b7,0.0,-186454720.765625,4294967296.0,banknote,10,20000,info_gain
x3_b0,0.0,-65581504.015625,4294967296.0,banknote,10,20000,info_gain
x3_b1,0.0,-126698691.46875,4294967296.0,banknote,10,20000,info_gain
x3_b2,0.0,-91545201.53125,4294967296.0,banknote,10,20000,info_gain
x3_b3,0.0,-75615322.8125,4294967296.0,banknote,10,20000,info_gain
x3_b4,0.0,-187867500.265625,4294967296.0,banknote,10,20000,info_gain
x3_b5,0.0,-142436451.9375,4294967296.0,banknote,10,20000,info_gain
x3_b6,0.0,-98092891.0625,4294967296.0,banknote,10,20000,info_gain
x3_b7,0.0,-164085372.828125,4294967296.0,banknote,10,20000,info_gain
x0_b0,0.0,-60777128.75,4294967296.0,banknote,10,20000,modal
x0_b1,0.0,-105440818.9375,4294967296.0,banknote,10,20000,modal
x0_b2,0.0,-88661053.125,4294967296.0,banknote,10,20000,modal
x0_b3,0.0,-249491371.046875,4294967296.0,banknote,10,20000,modal
x0_b4,0.0,-147001882.578125,4294967296.0,banknote,10,20000,modal
x0_b5,0.0,-127637726.4375,4294967296.0,banknote,10,20000,modal
x0_b6,0.0,-68435528.203125,4294967296.0,banknote,10,20000,modal
x0_b7,0.0,-246726265.03125,4294967296.0,banknote,10,20000,modal
x1_b0,0.0,-150007015.921875,4294967296.0,banknote,10,20000,modal
x1_b1,0.0,-115664842.8125,4294967296.0,banknote,10,20000,modal
x1_b2,0.0,-43863569.421875,4294967296.0,banknote,10,20000,modal
x1_b3,0.0,-175869744.234375,4294967296.0,banknote,10,20000,modal
x1_b4,0.0,-112856630.953125,4294967296.0,banknote,10,20000,modal
x1_b5,0.0,-196049580.71875,4294967296.0,banknote,10,20000,modal
x1_b6,0.0,-185419244.84375,4294967296.0,banknote,10,20000,modal
x1_b7,0.0,-103994757.671875,4294967296.0,banknote,10,20000,modal
x2_b0,0.0,-166895826.421875,4294967296.0,banknote,10,20000,modal
x2_b1,0.0,-147716269.234375,4294967296.0,banknote,10,20000,modal
x2_b2,0.0,-162191915.828125,4294967296.0,banknote,10,20000,modal
x2_b3,0.0,-162436499.28125,4294967296.0,banknote,10,20000,modal
x2_b4,0.0,-62164335.6875,4294967296.0,banknote,10,20000,modal
x2_b5,0.0,-141314780.078125,4294967296.0,banknote,10,20000,modal
x2_b6,0.0,-135972851.09375,4294967296.0,banknote,10,20000,modal
x2_b7,0.0,-186454720.765625,4294967296.0,banknote,10,20000,modal
x3_b0,0.0,-65581504.015625,4294967296.0,banknote,10,20000,modal
x3_b1,0.0,-126698691.46875,4294967296.0,banknote,10,20000,modal
x3_b2,0.0,-91545201.53125,4294967296.0,banknote,10,20000,modal
x3_b3,0.0,-75615322.8125,4294967296.0,banknote,10,20000,modal
x3_b4,0.0,-187867500.265625,4294967296.0,banknote,10,20000,modal
x3_b5,0.0,-142436451.9375,4294967296.0,banknote,10,20000,modal
x3_b6,0.0,-98092891.0625,4294967296.0,banknote,10,20000,modal
x3_b7,0.0,-164085372.828125,4294967296.0,banknote,10,20000,modal
x0_b0,0.0,-60777128.75,4294967296.0,banknote,10,20000,p_value
x0_b1,0.0,-105440818.9375,4294967296.0,banknote,10,20000,p_value
x0_b2,0.0,-88661053.125,4294967296.0,banknote,10,20000,p_value
x0_b3,0.0,-249491371.046875,4294967296.0,banknote,10,20000,p_value
x0_b4,0.0,-147001882.578125,4294967296.0,banknote,10,20000,p_value
x0_b5,0.0,-127637726.4375,4294967296.0,banknote,10,20000,p_value
x0_b6,0.0,-68435528.203125,4294967296.0,banknote,10,20000,p_value
x0_b7,0.0,-246726265.03125,4294967296.0,banknote,10,20000,p_value
x1_b0,0.0,-150007015.921875,4294967296.0,banknote,10,20000,p_value
x1_b1,0.0,-115664842.8125,4294967296.0,banknote,10,20000,p_value
x1_b2,0.0,-43863569.421875,4294967296.0,banknote,10,20000,p_value
x1_b3,0.0,-175869744.234375,4294967296.0,banknote,10,20000,p_value
x1_b4,0.0,-112856630.953125,4294967296.0,banknote,10,20000,p_value
x1_b5,0.0,-196049580.71875,4294967296.0,banknote,10,20000,p_value
x1_b6,0.0,-185419244.84375,4294967296.0,banknote,10,20000,p_value
x1_b7,0.0,-103994757.671875,4294967296.0,banknote,10,20000,p_value
x2_b0,0.0,-166895826.421875,4294967296.0,banknote,10,20000,p_value
x2_b1,0.0,-147716269.234375,4294967296.0,banknote,10,20000,p_value
x2_b2,0.0,-162191915.828125,4294967296.0,banknote,10,20000,p_value
x2_b3,0.0,-162436499.28125,4294967296.0,banknote,10,20000,p_value
x2_b4,0.0,-62164335.6875,4294967296.0,banknote,10,20000,p_value
x2_b5,0.0,-141314780.078125,4294967296.0,banknote,10,20000,p_value
x2_b6,0.0,-135972851.09375,4294967296.0,banknote,10,20000,p_value
x2_b7,0.0,-186454720.765625,4294967296.0,banknote,10,20000,p_value
x3_b0,0.0,-65581504.015625,4294967296.0,banknote,10,20000,p_value
x3_b1,0.0,-126698691.46875,4294967296.0,banknote,10,20000,p_value
x3_b2,0.0,-91545201.53125,4294967296.0,banknote,10,20000,p_value
x3_b3,0.0,-75615322.8125,4294967296.0,banknote,10,20000,p_value
x3_b4,0.0,-187867500.265625,4294967296.0,banknote,10,20000,p_value
x3_b5,0.0,-142436451.9375,4294967296.0,banknote,10,20000,p_value
x3_b6,0.0,-98092891.0625,4294967296.0,banknote,10,20000,p_value
x3_b7,0.0,-164085372.828125,4294967296.0,banknote,10,20000,p_value
x0_b0,0.0,-60777128.75,4294967296.0,banknote,10,20000,random_node
x0_b1,0.0,-105440818.9375,4294967296.0,banknote,10,20000,random_node
x0_b2,0.0,-88661053.125,4294967296.0,banknote,10,20000,random_node
x0_b3,0.0,-249491371.046875,4294967296.0,banknote,10,20000,random_node
x0_b4,0.0,-147001882.578125,4294967296.0,banknote,10,20000,random_node
x0_b5,0.0,-127637726.4375,4294967296.0,banknote,10,20000,random_node
x0_b6,0.0,-68435528.203125,4294967296.0,banknote,10,20000,random_node
x0_b7,0.0,-246726265.03125,4294967296.0,banknote,10,20000,random_node
x1_b0,0.0,-150007015.921875,4294967296.0,banknote,10,20000,random_node
x1_b1,0.0,-115664842.8125,4294967296.0,banknote,10,20000,random_node
x1_b2,0.0,-43863569.421875,4294967296.0,banknote,10,20000,random_node
x1_b3,0.0,-175869744.234375,4294967296.0,banknote,10,20000,random_node
x1_b4,0.0,-112856630.953125,4294967296.0,banknote,10,20000,random_node
x1_b5,0.0,-196049580.71875,4294967296.0,banknote,10,20000,random_node
x1_b6,0.0,-185419244.84375,4294967296.0,banknote,10,20000,random_node
x1_b7,0.0,-103994757.671875,4294967296.0,banknote,10,20000,random_node
x2_b0,0.0,-166895826.421875,4294967296.0,banknote,10,20000,random_node
x2_b1,0.0,-147716269.234375,4294967296.0,banknote,10,20000,random_node
x2_b2,0.0,-162191915.828125,4294967296.0,banknote,10,20000,random_node
x2_b3,0.0,-162436499.28125,4294967296.0,banknote,10,20000,random_node
x2_b4,0.0,-62164335.6875,4294967296.0,banknote,10,20000,random_node
x2_b5,0.0,-141314780.078125,4294967296.0,banknote,10,20000,random_node
x2_b6,0.0,-135972851.09375,4294967296.0,banknote,10,20000,random_node
x2_b7,0.0,-186454720.765625,4294967296.0,banknote,10,20000,random_node
x3_b0,0.0,-65581504.015625,4294967296.0,banknote,10,20000,random_node
x3_b1,0.0,-126698691.46875,4294967296.0,banknote,10,20000,random_node
x3_b2,0.0,-91545201.53125,4294967296.0,banknote,10,20000,random_node
x3_b3,0.0,-75615322.8125,4294967296.0,banknote,10,20000,random_node
x3_b4,0.0,-187867500.265625,4294967296.0,banknote,10,20000,random_node
x3_b5,0.0,-142436451.9375,4294967296.0,banknote,10,20000,random_node
x3_b6,0.0,-98092891.0625,4294967296.0,banknote,10,20000,random_node
x3_b7,0.0,-164085372.828125,4294967296.0,banknote,10,20000,random_node
x0_b0,0.0,-60777128.75,4294967296.0,banknote,10,20000,shapley
x0_b1,0.0,-105440818.9375,4294967296.0,banknote,10,20000,shapley
x0_b2,0.0,-88661053.125,4294967296.0,banknote,10,20000,shapley
x0_b3,0.0,-249491371.046875,4294967296.0,banknote,10,20000,shapley
x0_b4,0.0,-147001882.578125,4294967296.0,banknote,10,20000,shapley
x0_b5,0.0,-127637726.4375,4294967296.0,banknote,10,20000,shapley
x0_b6,0.0,-68435528.203125,4294967296.0,banknote,10,20000,shapley
x0_b7,0.0,-246726265.03125,4294967296.0,banknote,10,20000,shapley
x1_b0,0.0,-150007015.921875,4294967296.0,banknote,10,20000,shapley
x1_b1,0.0,-115664842.8125,4294967296.0,banknote,10,20000,shapley
x1_b2,0.0,-43863569.421875,4294967296.0,banknote,10,20000,shapley
x1_b3,0.0,-175869744.234375,4294967296.0,banknote,10,20000,shapley
x1_b4,0.0,-112856630.953125,4294967296.0,banknote,10,20000,shapley
x1_b5,0.0,-196049580.71875,4294967296.0,banknote,10,20000,shapley
x1_b6,0.0,-185419244.84375,4294967296.0,banknote,10,20000,shapley
x1_b7,0.0,-103994757.671875,4294967296.0,banknote,10,20000,shapley
x2_b0,0.0,-166895826.421875,4294967296.0,banknote,10,20000,shapley
x2_b1,0.0,-147716269.234375,4294967296.0,banknote,10,20000,shapley
x2_b2,0.0,-162191915.828125,4294967296.0,banknote,10,20000,shapley
x2_b3,0.0,-162436499.28125,4294967296.0,banknote,10,20000,shapley
x2_b4,0.0,-62164335.6875,4294967296.0,banknote,10,20000,shapley
x2_b5,0.0,-141314780.078125,4294967296.0,banknote,10,20000,shapley
x2_b6,0.0,-135972851.09375,4294967296.0,banknote,10,20000,shapley
x2_b7,0.0,-186454720.765625,4294967296.0,banknote,10,20000,shapley
x3_b0,0.0,-65581504.015625,4294967296.0,banknote,10,20000,shapley
x3_b1,0.0,-126698691.46875,4294967296.0,banknote,10,20000,shapley
x3_b2,0.0,-91545201.53125,4294967296.0,banknote,10,20000,shapley
x3_b3,0.0,-75615322.8125,4294967296.0,banknote,10,20000,shapley
x3_b4,0.0,-187867500.265625,4294967296.0,banknote,10,20000,shapley
x3_b5,0.0,-142436451.9375,4294967296.0,banknote,10,20000,shapley
x3_b6,0.0,-98092891.0625,4294967296.0,banknote,10,20000,shapley
x3_b7,0.0,-164085372.828125,4294967296.0,banknote,10,20000,shapley
x0_b0,0.0,-60777128.75,4294967296.0,banknote,5,20000,info_gain
x0_b1,0.0,-105440818.9375,4294967296.0,banknote,5,20000,info_gain
x0_b2,0.0,-88661053.125,4294967296.0,banknote,5,20000,info_gain
x0_b3,0.0,-249491371.046875,4294967296.0,banknote,5,20000,info_gain
x0_b4,0.0,-147001882.578125,4294967296.0,banknote,5,20000,info_gain
x0_b5,0.0,-127637726.4375,4294967296.0,banknote,5,20000,info_gain
x0_b6,0.0,-68435528.203125,4294967296.0,banknote,5,20000,info_gain
x0_b7,0.0,-246726265.03125,4294967296.0,banknote,5,20000,info_gain
x1_b0,0.0,-150007015.921875,4294967296.0,banknote,5,20000,info_gain
x1_b1,0.0,-115664842.8125,4294967296.0,banknote,5,20000,info_gain
x1_b2,0.0,-43863569.421875,4294967296.0,banknote,5,20000,info_gain
x1_b3,0.0,-175869744.234375,4294967296.0,banknote,5,20000,info_gain
x1_b4,0.0,-112856630.953125,4294967296.0,banknote,5,20000,info_gain
x1_b5,0.0,-196049580.71875,4294967296.0,banknote,5,20000,info_gain
x1_b6,0.0,-185419244.84375,4294967296.0,banknote,5,20000,info_gain
x1_b7,0.0,-103994757.671875,4294967296.0,banknote,5,20000,info_gain
x2_b0,0.0,-166895826.421875,4294967296.0,banknote,5,20000,info_gain
x2_b1,0.0,-147716269.234375,4294967296.0,banknote,5,20000,info_gain
x2_b2,0.0,-162191915.828125,4294967296.0,banknote,5,20000,info_gain
x2_b3,0.0,-162436499.28125,4294967296.0,banknote,5,20000,info_gain
x2_b4,0.0,-62164335.6875,4294967296.0,banknote,5,20000,info_gain
x2_b5,0.0,-141314780.078125,4294967296.0,banknote,5,20000,info_gain
x2_b6,0.0,-135972851.09375,4294967296.0,banknote,5,20000,info_gain
x2_b7,0.0,-186454720.765625,4294967296.0,banknote,5,20000,info_gain
x3_b0,0.0,-65581504.015625,4294967296.0,banknote,5,20000,info_gain
x3_b1,0.0,-126698691.46875,4294967296.0,banknote,5,20000,info_gain
x3_b2,0.0,-91545201.53125,4294967296.0,banknote,5,20000,info_gain
x3_b3,0.0,-75615322.8125,4294967296.0,banknote,5,20000,info_gain
x3_b4,0.0,-187867500.265625,4294967296.0,banknote,5,20000,info_gain
x3_b5,0.0,-142436451.9375,4294967296.0,banknote,5,20000,info_gain
x3_b6,0.0,-98092891.0625,4294967296.0,banknote,5,20000,info_gain
x3_b7,0.0,-164085372.828125,4294967296.0,banknote,5,20000,info_gain
x0_b0,0.0,-60777128.75,4294967296.0,banknote,5,20000,modal
x0_b1,0.0,-105440818.9375,4294967296.0,banknote,5,20000,modal
x0_b2,0.0,-88661053.125,4294967296.0,banknote,5,20000,modal
x0_b3,0.0,-249491371.046875,4294967296.0,banknote,5,20000,modal
x0_b4,0.0,-147001882.578125,4294967296.0,banknote,5,20000,modal
x0_b5,0.0,-127637726.4375,4294967296.0,banknote,5,20000,modal
x0_b6,0.0,-68435528.203125,4294967296.0,banknote,5,20000,modal
x0_b7,0.0,-246726265.03125,4294967296.0,banknote,5,20000,modal
x1_b0,0.0,-150007015.921875,4294967296.0,banknote,5,20000,modal
x1_b1,0.0,-115664842.8125,4294967296.0,banknote,5,20000,modal
x1_b2,0.0,-43863569.421875,4294967296.0,banknote,5,20000,modal
x1_b3,0.0,-175869744.234375,4294967296.0,banknote,5,20000,modal
x1_b4,0.0,-112856630.953125,4294967296.0,banknote,5,20000,modal
x1_b5,0.0,-196049580.71875,4294967296.0,banknote,5,20000,modal
x1_b6,0.0,-185419244.84375,4294967296.0,banknote,5,20000,modal
x1_b7,0.0,-103994757.671875,4294967296.0,banknote,5,20000,modal
x2_b0,0.0,-166895826.421875,4294967296.0,banknote,5,20000,modal
x2_b1,0.0,-147716269.234375,4294967296.0,banknote,5,20000,modal
x2_b2,0.0,-162191915.828125,4294967296.0,banknote,5,20000,modal
x2_b3,0.0,-162436499.28125,4294967296.0,banknote,5,20000,modal
x2_b4,0.0,-62164335.6875,4294967296.0,banknote,5,20000,modal
x2_b5,0.0,-141314780.078125,4294967296.0,banknote,5,20000,modal
x2_b6,0.0,-135972851.09375,4294967296.0,banknote,5,20000,modal
x2_b7,0.0,-186454720.765625,4294967296.0,banknote,5,20000,modal
x3_b0,0.0,-65581504.015625,4294967296.0,banknote,5,20000,modal
x3_b1,0.0,-126698691.46875,4294967296.0,banknote,5,20000,modal
x3_b2,0.0,-91545201.53125,4294967296.0,banknote,5,20000,modal
x3_b3,0.0,-75615322.8125,4294967296.0,banknote,5,20000,modal
x3_b4,0.0,-187867500.265625,4294967296.0,banknote,5,20000,modal
x3_b5,0.0,-142436451.9375,4294967296.0,banknote,5,20000,modal
x3_b6,0.0,-98092891.0625,4294967296.0,banknote,5,20000,modal
x3_b7,0.0,-164085372.828125,4294967296.0,banknote,5,20000,modal
x0_b0,0.0,-60777128.75,4294967296.0,banknote,5,20000,p_value
x0_b1,0.0,-105440818.9375,4294967296.0,banknote,5,20000,p_value
x0_b2,0.0,-88661053.125,4294967296.0,banknote,5,20000,p_value
x0_b3,0.0,-249491371.046875,4294967296.0,banknote,5,20000,p_value
x0_b4,0.0,-147001882.578125,4294967296.0,banknote,5,20000,p_value
x0_b5,0.0,-127637726.4375,4294967296.0,banknote,5,20000,p_value
x0_b6,0.0,-68435528.203125,4294967296.0,banknote,5,20000,p_value
x0_b7,0.0,-246726265.03125,4294967296.0,banknote,5,20000,p_value
x1_b0,0.0,-150007015.921875,4294967296.0,banknote,5,20000,p_value
x1_b1,0.0,-115664842.8125,4294967296.0,banknote,5,20000,p_value
x1_b2,0.0,-43863569.421875,4294967296.0,banknote,5,20000,p_value
x1_b3,0.0,-175869744.234375,4294967296.0,banknote,5,20000,p_value
x1_b4,0.0,-112856630.953125,4294967296.0,banknote,5,20000,p_value
x1_b5,0.0,-196049580.71875,4294967296.0,banknote,5,20000,p_value
x1_b6,0.0,-185419244.84375,4294967296.0,banknote,5,20000,p_value
x1_b7,0.0,-103994757.671875,4294967296.0,banknote,5,20000,p_value
x2_b0,0.0,-166895826.421875,4294967296.0,banknote,5,20000,p_value
x2_b1,0.0,-147716269.234375,4294967296.0,banknote,5,20000,p_value
x2_b2,0.0,-162191915.828125,4294967296.0,banknote,5,20000,p_value
x2_b3,0.0,-162436499.28125,4294967296.0,banknote,5,20000,p_value
x2_b4,0.0,-62164335.6875,4294967296.0,banknote,5,20000,p_value
x2_b5,0.0,-141314780.078125,4294967296.0,banknote,5,20000,p_value
x2_b6,0.0,-135972851.09375,4294967296.0,banknote,5,20000,p_value
x2_b7,0.0,-186454720.765625,4294967296.0,banknote,5,20000,p_value
x3_b0,0.0,-65581504.015625,4294967296.0,banknote,5,20000,p_value
x3_b1,0.0,-126698691.46875,4294967296.0,banknote,5,20000,p_value
x3_b2,0.0,-91545201.53125,4294967296.0,banknote,5,20000,p_value
x3_b3,0.0,-75615322.8125,4294967296.0,banknote,5,20000,p_value
x3_b4,0.0,-187867500.265625,4294967296.0,banknote,5,20000,p_value
x3_b5,0.0,-142436451.9375,4294967296.0,banknote,5,20000,p_value
x3_b6,0.0,-98092891.0625,4294967296.0,banknote,5,20000,p_value
x3_b7,0.0,-164085372.828125,4294967296.0,banknote,5,20000,p_value
x0_b0,0.0,-60777128.75,4294967296.0,banknote,5,20000,random_node
x0_b1,0.0,-105440818.9375,4294967296.0,banknote,5,20000,random_node
x0_b2,0.0,-88661053.125,4294967296.0,banknote,5,20000,random_node
x0_b3,0.0,-249491371.046875,4294967296.0,banknote,5,20000,random_node
